date,sales,date,Year,Month,Year_month,Weekday,Day,ret_1,ret_2,ret_7,dcoilwtico
2017-02-16,59310.46105,2017-02-16,2017,2,2017-02,Thursday,16,75219.479001,60075.72201,52732.03600199999,53.41
2017-02-17,74096.473,2017-02-17,2017,2,2017-02,Friday,17,59310.46105,75219.479001,76365.61913,53.41
2017-02-18,81426.855992,2017-02-18,2017,2,2017-02,Saturday,18,74096.473,59310.46105,74082.055,54.02
2017-02-19,63952.130976,2017-02-19,2017,2,2017-02,Sunday,19,81426.855992,74096.473,76981.177998,54.02
2017-02-20,69991.159027,2017-02-20,2017,2,2017-02,Monday,20,63952.130976,81426.855992,73790.5799795,54.02
2017-02-21,64051.487003999995,2017-02-21,2017,2,2017-02,Tuesday,21,69991.159027,63952.130976,60075.72201,54.02
2017-02-22,72961.1689997,2017-02-22,2017,2,2017-02,Wednesday,22,64051.487003999995,69991.159027,75219.479001,53.61
2017-02-23,61891.014056,2017-02-23,2017,2,2017-02,Thursday,23,72961.1689997,64051.487003999995,59310.46105,54.48
2017-02-24,75492.76,2017-02-24,2017,2,2017-02,Friday,24,61891.014056,72961.1689997,74096.473,53.99
2017-02-25,76576.49895800001,2017-02-25,2017,2,2017-02,Saturday,25,75492.76,61891.014056,81426.855992,54.04
2017-02-26,51604.830006000004,2017-02-26,2017,2,2017-02,Sunday,26,76576.49895800001,75492.76,63952.130976,54.04
2017-02-27,51757.08602,2017-02-27,2017,2,2017-02,Monday,27,51604.830006000004,76576.49895800001,69991.159027,54.04
2017-02-28,67403.5920035,2017-02-28,2017,2,2017-02,Tuesday,28,51757.08602,51604.830006000004,64051.487003999995,54.0
2017-03-01,92632.794976,2017-03-01,2017,3,2017-03,Wednesday,1,67403.5920035,51757.08602,72961.1689997,53.82
2017-03-02,71267.66196900001,2017-03-02,2017,3,2017-03,Thursday,2,92632.794976,67403.5920035,61891.014056,52.63
2017-03-03,78626.051,2017-03-03,2017,3,2017-03,Friday,3,71267.66196900001,92632.794976,75492.76,53.33
2017-03-04,77349.011958,2017-03-04,2017,3,2017-03,Saturday,4,78626.051,71267.66196900001,76576.49895800001,53.19
2017-03-05,78318.053,2017-03-05,2017,3,2017-03,Sunday,5,77349.011958,78626.051,51604.830006000004,53.19
2017-03-06,67053.5291015,2017-03-06,2017,3,2017-03,Monday,6,78318.053,77349.011958,51757.08602,53.19
2017-03-07,66669.10400200001,2017-03-07,2017,3,2017-03,Tuesday,7,67053.5291015,78318.053,67403.5920035,52.68
2017-03-08,74245.014002,2017-03-08,2017,3,2017-03,Wednesday,8,66669.10400200001,67053.5291015,92632.794976,49.83
2017-03-09,58718.57596,2017-03-09,2017,3,2017-03,Thursday,9,74245.014002,66669.10400200001,71267.66196900001,48.75
2017-03-10,71135.320996,2017-03-10,2017,3,2017-03,Friday,10,58718.57596,74245.014002,78626.051,48.05
2017-03-11,72090.2598,2017-03-11,2017,3,2017-03,Saturday,11,71135.320996,58718.57596,77349.011958,47.95
2017-03-12,78944.072012,2017-03-12,2017,3,2017-03,Sunday,12,72090.2598,71135.320996,78318.053,47.95
2017-03-13,69851.267982,2017-03-13,2017,3,2017-03,Monday,13,78944.072012,72090.2598,67053.5291015,47.95
2017-03-14,59919.925,2017-03-14,2017,3,2017-03,Tuesday,14,69851.267982,78944.072012,66669.10400200001,47.24
2017-03-15,78944.666998,2017-03-15,2017,3,2017-03,Wednesday,15,59919.925,69851.267982,74245.014002,48.34
2017-03-16,60148.630000000005,2017-03-16,2017,3,2017-03,Thursday,16,78944.666998,59919.925,58718.57596,48.3
2017-03-17,76080.616,2017-03-17,2017,3,2017-03,Friday,17,60148.630000000005,78944.666998,71135.320996,48.34
2017-03-18,74355.13604,2017-03-18,2017,3,2017-03,Saturday,18,76080.616,60148.630000000005,72090.2598,47.79
2017-03-19,75719.60879,2017-03-19,2017,3,2017-03,Sunday,19,74355.13604,76080.616,78944.072012,47.79
2017-03-20,74895.274,2017-03-20,2017,3,2017-03,Monday,20,75719.60879,74355.13604,69851.267982,47.79
2017-03-21,68362.92998,2017-03-21,2017,3,2017-03,Tuesday,21,74895.274,75719.60879,59919.925,47.02
2017-03-22,71362.835982,2017-03-22,2017,3,2017-03,Wednesday,22,68362.92998,74895.274,78944.666998,47.29
2017-03-23,57854.540007,2017-03-23,2017,3,2017-03,Thursday,23,71362.835982,68362.92998,60148.630000000005,47.0
2017-03-24,71775.4199,2017-03-24,2017,3,2017-03,Friday,24,57854.540007,71362.835982,76080.616,47.3
2017-03-25,74349.429999,2017-03-25,2017,3,2017-03,Saturday,25,71775.4199,57854.540007,74355.13604,47.02
2017-03-26,75181.150998,2017-03-26,2017,3,2017-03,Sunday,26,74349.429999,71775.4199,75719.60879,47.02
2017-03-27,67480.25601,2017-03-27,2017,3,2017-03,Monday,27,75181.150998,74349.429999,74895.274,47.02
2017-03-28,64225.685059,2017-03-28,2017,3,2017-03,Tuesday,28,67480.25601,75181.150998,68362.92998,48.36
2017-03-29,80353.164,2017-03-29,2017,3,2017-03,Wednesday,29,64225.685059,67480.25601,71362.835982,49.47
2017-03-30,55162.600991,2017-03-30,2017,3,2017-03,Thursday,30,80353.164,64225.685059,57854.540007,50.3
2017-03-31,77019.98881699999,2017-03-31,2017,3,2017-03,Friday,31,55162.600991,80353.164,71775.4199,50.54
2017-04-01,99902.30121,2017-04-01,2017,4,2017-04,Saturday,1,77019.98881699999,55162.600991,74349.429999,50.25
2017-04-02,74663.398009,2017-04-02,2017,4,2017-04,Sunday,2,99902.30121,77019.98881699999,75181.150998,50.25
2017-04-03,71950.53299200001,2017-04-03,2017,4,2017-04,Monday,3,74663.398009,99902.30121,67480.25601,50.25
2017-04-04,67660.74502569999,2017-04-04,2017,4,2017-04,Tuesday,4,71950.53299200001,74663.398009,64225.685059,50.99
2017-04-05,72555.898392,2017-04-05,2017,4,2017-04,Wednesday,5,67660.74502569999,71950.53299200001,80353.164,51.14
2017-04-06,53628.478963,2017-04-06,2017,4,2017-04,Thursday,6,72555.898392,67660.74502569999,55162.600991,51.69
2017-04-07,67700.397,2017-04-07,2017,4,2017-04,Friday,7,53628.478963,72555.898392,77019.98881699999,52.25
2017-04-08,69319.68101900001,2017-04-08,2017,4,2017-04,Saturday,8,67700.397,53628.478963,99902.30121,53.06
2017-04-09,70168.100052,2017-04-09,2017,4,2017-04,Sunday,9,69319.68101900001,67700.397,74663.398009,53.06
2017-04-10,63807.482990000004,2017-04-10,2017,4,2017-04,Monday,10,70168.100052,69319.68101900001,71950.53299200001,53.06
2017-04-11,59700.995964999995,2017-04-11,2017,4,2017-04,Tuesday,11,63807.482990000004,70168.100052,67660.74502569999,53.38
2017-04-12,69157.018,2017-04-12,2017,4,2017-04,Wednesday,12,59700.995964999995,63807.482990000004,72555.898392,53.12
2017-04-13,60771.342992000005,2017-04-13,2017,4,2017-04,Thursday,13,69157.018,59700.995964999995,53628.478963,53.19
2017-04-14,52795.176007999995,2017-04-14,2017,4,2017-04,Friday,14,60771.342992000005,69157.018,67700.397,52.62
2017-04-15,62458.37198999999,2017-04-15,2017,4,2017-04,Saturday,15,52795.176007999995,60771.342992000005,69319.68101900001,52.62
2017-04-16,64855.54500500001,2017-04-16,2017,4,2017-04,Sunday,16,62458.37198999999,52795.176007999995,70168.100052,52.62
2017-04-17,73693.609998,2017-04-17,2017,4,2017-04,Monday,17,64855.54500500001,62458.37198999999,63807.482990000004,52.62
2017-04-18,64845.322006,2017-04-18,2017,4,2017-04,Tuesday,18,73693.609998,64855.54500500001,59700.995964999995,52.46
2017-04-19,71240.09899,2017-04-19,2017,4,2017-04,Wednesday,19,64845.322006,73693.609998,69157.018,50.49
2017-04-20,54991.447003999994,2017-04-20,2017,4,2017-04,Thursday,20,71240.09899,64845.322006,60771.342992000005,50.26
2017-04-21,73782.950974,2017-04-21,2017,4,2017-04,Friday,21,54991.447003999994,71240.09899,52795.176007999995,49.64
2017-04-22,71144.27700999999,2017-04-22,2017,4,2017-04,Saturday,22,73782.950974,54991.447003999994,62458.37198999999,48.9
2017-04-23,80638.10098,2017-04-23,2017,4,2017-04,Sunday,23,71144.27700999999,73782.950974,64855.54500500001,48.9
2017-04-24,65748.32394999999,2017-04-24,2017,4,2017-04,Monday,24,80638.10098,71144.27700999999,73693.609998,48.9
2017-04-25,63197.353015,2017-04-25,2017,4,2017-04,Tuesday,25,65748.32394999999,80638.10098,64845.322006,49.22
2017-04-26,74547.92599999999,2017-04-26,2017,4,2017-04,Wednesday,26,63197.353015,65748.32394999999,71240.09899,49.22
2017-04-27,51951.015995999995,2017-04-27,2017,4,2017-04,Thursday,27,74547.92599999999,63197.353015,54991.447003999994,48.96
2017-04-28,75544.0070045,2017-04-28,2017,4,2017-04,Friday,28,51951.015995999995,74547.92599999999,73782.950974,49.31
2017-04-29,77984.563979,2017-04-29,2017,4,2017-04,Saturday,29,75544.0070045,51951.015995999995,71144.27700999999,48.83
2017-04-30,67445.22698,2017-04-30,2017,4,2017-04,Sunday,30,77984.563979,75544.0070045,80638.10098,48.83
2017-05-01,87828.90001000001,2017-05-01,2017,5,2017-05,Monday,1,67445.22698,77984.563979,65748.32394999999,48.83
2017-05-02,73110.962139,2017-05-02,2017,5,2017-05,Tuesday,2,87828.90001000001,67445.22698,63197.353015,47.65
2017-05-03,84595.845995,2017-05-03,2017,5,2017-05,Wednesday,3,73110.962139,87828.90001000001,74547.92599999999,47.79
2017-05-04,59117.078998,2017-05-04,2017,5,2017-05,Thursday,4,84595.845995,73110.962139,51951.015995999995,45.55
2017-05-05,70736.29500000001,2017-05-05,2017,5,2017-05,Friday,5,59117.078998,84595.845995,75544.0070045,46.23
2017-05-06,74350.38697600001,2017-05-06,2017,5,2017-05,Saturday,6,70736.29500000001,59117.078998,77984.563979,46.46
2017-05-07,86296.62998999999,2017-05-07,2017,5,2017-05,Sunday,7,74350.38697600001,70736.29500000001,67445.22698,46.46
2017-05-08,67498.74100200001,2017-05-08,2017,5,2017-05,Monday,8,86296.62998999999,74350.38697600001,87828.90001000001,46.46
2017-05-09,63301.21200099999,2017-05-09,2017,5,2017-05,Tuesday,9,67498.74100200001,86296.62998999999,73110.962139,45.84
2017-05-10,74064.468981,2017-05-10,2017,5,2017-05,Wednesday,10,63301.21200099999,67498.74100200001,84595.845995,47.28
2017-05-11,54699.318020000006,2017-05-11,2017,5,2017-05,Thursday,11,74064.468981,63301.21200099999,59117.078998,47.81
2017-05-12,73700.686911,2017-05-12,2017,5,2017-05,Friday,12,54699.318020000006,74064.468981,70736.29500000001,47.83
2017-05-13,88302.66503199999,2017-05-13,2017,5,2017-05,Saturday,13,73700.686911,54699.318020000006,74350.38697600001,48.86
2017-05-14,67113.782944,2017-05-14,2017,5,2017-05,Sunday,14,88302.66503199999,73700.686911,86296.62998999999,48.86
2017-05-15,70363.47200000001,2017-05-15,2017,5,2017-05,Monday,15,67113.782944,88302.66503199999,67498.74100200001,48.86
2017-05-16,65775.889878,2017-05-16,2017,5,2017-05,Tuesday,16,70363.47200000001,67113.782944,63301.21200099999,48.64
2017-05-17,77525.68403,2017-05-17,2017,5,2017-05,Wednesday,17,65775.889878,70363.47200000001,74064.468981,49.04
2017-05-18,56671.636020000005,2017-05-18,2017,5,2017-05,Thursday,18,77525.68403,65775.889878,54699.318020000006,49.36
2017-05-19,70364.52802,2017-05-19,2017,5,2017-05,Friday,19,56671.636020000005,77525.68403,73700.686911,50.32
2017-05-20,73793.78569799999,2017-05-20,2017,5,2017-05,Saturday,20,70364.52802,56671.636020000005,88302.66503199999,50.81
2017-05-21,84889.285008,2017-05-21,2017,5,2017-05,Sunday,21,73793.78569799999,70364.52802,67113.782944,50.81
2017-05-22,68636.96398599999,2017-05-22,2017,5,2017-05,Monday,22,84889.285008,73793.78569799999,70363.47200000001,50.81
2017-05-23,63503.496992,2017-05-23,2017,5,2017-05,Tuesday,23,68636.96398599999,84889.285008,65775.889878,51.12
2017-05-24,74603.366992,2017-05-24,2017,5,2017-05,Wednesday,24,63503.496992,68636.96398599999,77525.68403,50.99
2017-05-25,56922.96399800001,2017-05-25,2017,5,2017-05,Thursday,25,74603.366992,63503.496992,56671.636020000005,48.57
2017-05-26,71712.89499,2017-05-26,2017,5,2017-05,Friday,26,56922.96399800001,74603.366992,70364.52802,49.58
2017-05-27,67176.17897000001,2017-05-27,2017,5,2017-05,Saturday,27,71712.89499,56922.96399800001,73793.78569799999,49.63
2017-05-28,72283.134,2017-05-28,2017,5,2017-05,Sunday,28,67176.17897000001,71712.89499,84889.285008,49.63
2017-05-29,69176.558032,2017-05-29,2017,5,2017-05,Monday,29,72283.134,67176.17897000001,68636.96398599999,49.63
2017-05-30,64888.740009999994,2017-05-30,2017,5,2017-05,Tuesday,30,69176.558032,72283.134,63503.496992,49.63
2017-05-31,77051.513988,2017-05-31,2017,5,2017-05,Wednesday,31,64888.740009999994,69176.558032,74603.366992,48.29
2017-06-01,63966.564966000005,2017-06-01,2017,6,2017-06,Thursday,1,77051.513988,64888.740009999994,56922.96399800001,48.32
2017-06-02,85722.242,2017-06-02,2017,6,2017-06,Friday,2,63966.564966000005,77051.513988,71712.89499,47.68
2017-06-03,83844.46698,2017-06-03,2017,6,2017-06,Saturday,3,85722.242,63966.564966000005,67176.17897000001,47.4
2017-06-04,94856.165003,2017-06-04,2017,6,2017-06,Sunday,4,83844.46698,85722.242,72283.134,47.4
2017-06-05,74247.148015,2017-06-05,2017,6,2017-06,Monday,5,94856.165003,83844.46698,69176.558032,47.4
2017-06-06,65888.91202,2017-06-06,2017,6,2017-06,Tuesday,6,74247.148015,94856.165003,64888.740009999994,48.13
2017-06-07,77870.645995,2017-06-07,2017,6,2017-06,Wednesday,7,65888.91202,74247.148015,77051.513988,45.8
2017-06-08,56972.010000999995,2017-06-08,2017,6,2017-06,Thursday,8,77870.645995,65888.91202,63966.564966000005,45.68
2017-06-09,78160.4079759,2017-06-09,2017,6,2017-06,Friday,9,56972.010000999995,77870.645995,85722.242,45.82
2017-06-10,73960.758004,2017-06-10,2017,6,2017-06,Saturday,10,78160.4079759,56972.010000999995,83844.46698,46.1
2017-06-11,86266.61585999999,2017-06-11,2017,6,2017-06,Sunday,11,73960.758004,78160.4079759,94856.165003,46.1
2017-06-12,67011.375966,2017-06-12,2017,6,2017-06,Monday,12,86266.61585999999,73960.758004,74247.148015,46.1
2017-06-13,60513.79699999999,2017-06-13,2017,6,2017-06,Tuesday,13,67011.375966,86266.61585999999,65888.91202,46.41
2017-06-14,74093.89299929999,2017-06-14,2017,6,2017-06,Wednesday,14,60513.79699999999,67011.375966,77870.645995,44.79
2017-06-15,60238.95901,2017-06-15,2017,6,2017-06,Thursday,15,74093.89299929999,60513.79699999999,56972.010000999995,44.47
2017-06-16,77739.98005099999,2017-06-16,2017,6,2017-06,Friday,16,60238.95901,74093.89299929999,78160.4079759,44.73
2017-06-17,85466.97500050001,2017-06-17,2017,6,2017-06,Saturday,17,77739.98005099999,60238.95901,73960.758004,44.24
2017-06-18,68840.808,2017-06-18,2017,6,2017-06,Sunday,18,85466.97500050001,77739.98005099999,86266.61585999999,44.24
2017-06-19,70601.594008,2017-06-19,2017,6,2017-06,Monday,19,68840.808,85466.97500050001,67011.375966,44.24
2017-06-20,62353.958000000006,2017-06-20,2017,6,2017-06,Tuesday,20,70601.594008,68840.808,60513.79699999999,43.34
2017-06-21,73618.8399897,2017-06-21,2017,6,2017-06,Wednesday,21,62353.958000000006,70601.594008,74093.89299929999,42.48
2017-06-22,56756.561985,2017-06-22,2017,6,2017-06,Thursday,22,73618.8399897,62353.958000000006,60238.95901,42.53
2017-06-23,74367.480006,2017-06-23,2017,6,2017-06,Friday,23,56756.561985,73618.8399897,77739.98005099999,42.86
2017-06-24,76075.58411999998,2017-06-24,2017,6,2017-06,Saturday,24,74367.480006,56756.561985,85466.97500050001,43.24
2017-06-25,75176.772002,2017-06-25,2017,6,2017-06,Sunday,25,76075.58411999998,74367.480006,68840.808,43.24
2017-06-26,67243.54001699999,2017-06-26,2017,6,2017-06,Monday,26,75176.772002,76075.58411999998,70601.594008,43.24
2017-06-27,58813.827999999994,2017-06-27,2017,6,2017-06,Tuesday,27,67243.54001699999,75176.772002,62353.958000000006,44.25
2017-06-28,71595.19996,2017-06-28,2017,6,2017-06,Wednesday,28,58813.827999999994,67243.54001699999,73618.8399897,44.74
2017-06-29,55592.370996000005,2017-06-29,2017,6,2017-06,Thursday,29,71595.19996,58813.827999999994,56756.561985,44.88
2017-06-30,70796.5051152,2017-06-30,2017,6,2017-06,Friday,30,55592.370996000005,71595.19996,74367.480006,46.02
2017-07-01,79692.19797,2017-07-01,2017,7,2017-07,Saturday,1,70796.5051152,55592.370996000005,76075.58411999998,45.11
2017-07-02,85837.393,2017-07-02,2017,7,2017-07,Sunday,2,79692.19797,70796.5051152,75176.772002,45.11
2017-07-03,77673.56602,2017-07-03,2017,7,2017-07,Monday,3,85837.393,79692.19797,67243.54001699999,45.11
2017-07-04,68035.08303,2017-07-04,2017,7,2017-07,Tuesday,4,77673.56602,85837.393,58813.827999999994,45.11
2017-07-05,79096.018006,2017-07-05,2017,7,2017-07,Wednesday,5,68035.08303,77673.56602,71595.19996,45.11
2017-07-06,59768.127006,2017-07-06,2017,7,2017-07,Thursday,6,79096.018006,68035.08303,55592.370996000005,45.52
2017-07-07,72659.0192,2017-07-07,2017,7,2017-07,Friday,7,59768.127006,79096.018006,70796.5051152,44.25
2017-07-08,71687.0619995,2017-07-08,2017,7,2017-07,Saturday,8,72659.0192,59768.127006,79692.19797,44.4
2017-07-09,79207.02701,2017-07-09,2017,7,2017-07,Sunday,9,71687.0619995,72659.0192,85837.393,44.4
2017-07-10,65933.6820105,2017-07-10,2017,7,2017-07,Monday,10,79207.02701,71687.0619995,77673.56602,44.4
2017-07-11,60193.344849999994,2017-07-11,2017,7,2017-07,Tuesday,11,65933.6820105,79207.02701,68035.08303,45.06
2017-07-12,71954.262,2017-07-12,2017,7,2017-07,Wednesday,12,60193.344849999994,65933.6820105,79096.018006,45.48
2017-07-13,52164.288969999994,2017-07-13,2017,7,2017-07,Thursday,13,71954.262,60193.344849999994,59768.127006,46.06
2017-07-14,72650.57521,2017-07-14,2017,7,2017-07,Friday,14,52164.288969999994,71954.262,72659.0192,46.53
2017-07-15,71022.720009,2017-07-15,2017,7,2017-07,Saturday,15,72650.57521,52164.288969999994,71687.0619995,46.02
2017-07-16,74415.895002,2017-07-16,2017,7,2017-07,Sunday,16,71022.720009,72650.57521,79207.02701,46.02
2017-07-17,68402.083959,2017-07-17,2017,7,2017-07,Monday,17,74415.895002,71022.720009,65933.6820105,46.02
2017-07-18,57972.003001000005,2017-07-18,2017,7,2017-07,Tuesday,18,68402.083959,74415.895002,60193.344849999994,46.4
2017-07-19,72196.712,2017-07-19,2017,7,2017-07,Wednesday,19,57972.003001000005,68402.083959,71954.262,47.1
2017-07-20,56289.492000000006,2017-07-20,2017,7,2017-07,Thursday,20,72196.712,57972.003001000005,52164.288969999994,46.73
2017-07-21,71002.441991,2017-07-21,2017,7,2017-07,Friday,21,56289.492000000006,72196.712,72650.57521,45.78
2017-07-22,69413.39,2017-07-22,2017,7,2017-07,Saturday,22,71002.441991,56289.492000000006,71022.720009,46.21
2017-07-23,70520.902965,2017-07-23,2017,7,2017-07,Sunday,23,69413.39,71002.441991,74415.895002,46.21
2017-07-24,69891.29601,2017-07-24,2017,7,2017-07,Monday,24,70520.902965,69413.39,68402.083959,46.21
2017-07-25,61054.52500000001,2017-07-25,2017,7,2017-07,Tuesday,25,69891.29601,70520.902965,57972.003001000005,47.77
2017-07-26,69087.998,2017-07-26,2017,7,2017-07,Wednesday,26,61054.52500000001,69891.29601,72196.712,48.58
2017-07-27,54303.966096000004,2017-07-27,2017,7,2017-07,Thursday,27,69087.998,61054.52500000001,56289.492000000006,49.05
2017-07-28,70729.3949955,2017-07-28,2017,7,2017-07,Friday,28,54303.966096000004,69087.998,71002.441991,49.72
2017-07-29,71427.99096,2017-07-29,2017,7,2017-07,Saturday,29,70729.3949955,54303.966096000004,69413.39,50.21
2017-07-30,78706.04798500001,2017-07-30,2017,7,2017-07,Sunday,30,71427.99096,70729.3949955,70520.902965,50.21
2017-07-31,71955.19300150001,2017-07-31,2017,7,2017-07,Monday,31,78706.04798500001,71427.99096,69891.29601,50.21
2017-08-01,70589.416998,2017-08-01,2017,8,2017-08,Tuesday,1,71955.19300150001,78706.04798500001,61054.52500000001,49.19
2017-08-02,83233.47402000001,2017-08-02,2017,8,2017-08,Wednesday,2,70589.416998,71955.19300150001,69087.998,49.6
2017-08-03,55517.407991,2017-08-03,2017,8,2017-08,Thursday,3,83233.47402000001,70589.416998,54303.966096000004,49.03
2017-08-04,70643.221034,2017-08-04,2017,8,2017-08,Friday,4,55517.407991,83233.47402000001,70729.3949955,49.57
2017-08-05,71393.251,2017-08-05,2017,8,2017-08,Saturday,5,70643.221034,55517.407991,71427.99096,49.37
2017-08-06,71856.356,2017-08-06,2017,8,2017-08,Sunday,6,71393.251,70643.221034,78706.04798500001,49.37
2017-08-07,65591.397002,2017-08-07,2017,8,2017-08,Monday,7,71856.356,71393.251,71955.19300150001,49.37
2017-08-08,55179.322,2017-08-08,2017,8,2017-08,Tuesday,8,65591.397002,71856.356,70589.416998,49.07
2017-08-09,68254.36803,2017-08-09,2017,8,2017-08,Wednesday,9,55179.322,65591.397002,83233.47402000001,49.59
2017-08-10,52308.3459997,2017-08-10,2017,8,2017-08,Thursday,10,68254.36803,55179.322,55517.407991,48.54
2017-08-11,63934.322969999994,2017-08-11,2017,8,2017-08,Friday,11,52308.3459997,68254.36803,70643.221034,48.81
2017-08-12,56080.757022,2017-08-12,2017,8,2017-08,Saturday,12,63934.322969999994,52308.3459997,71393.251,47.59
2017-08-13,63441.041025,2017-08-13,2017,8,2017-08,Sunday,13,56080.757022,63934.322969999994,71856.356,47.59
2017-08-14,61365.1569,2017-08-14,2017,8,2017-08,Monday,14,63441.041025,56080.757022,65591.397002,47.59
2017-08-15,61275.16099,2017-08-15,2017,8,2017-08,Tuesday,15,61365.1569,63441.041025,55179.322,47.57
